timestamp,your_value,opponent_value,win,profit,inventory_value
2025-03-22 20:34:49,2.95,3.27,0,-2.95,194.83000000000004
2025-03-22 20:36:17,3.08,3.42,0,-3.08,191.75
2025-03-22 20:37:28,4.0,4.44,0,-4.0,187.75
2025-03-22 20:39:16,0.98,1.08,1,1.08,188.83
2025-03-22 20:40:32,1.32,1.41,0,-1.32,187.51
2025-03-22 20:41:17,4.4,4.88,1,4.88,192.39
2025-03-22 20:42:05,1.81,2.0,1,2.0,194.39
2025-03-22 20:43:59,2.8,3.11,1,3.11,197.5
2025-03-22 20:46:26,0.92,1.01,0,-0.92,196.58
2025-03-22 20:47:24,1.37,1.5,0,-1.37,195.21
2025-03-22 20:48:43,2.59,2.87,0,-2.59,192.62
2025-03-22 20:49:48,1.91,2.12,0,-1.91,190.71
2025-03-22 20:52:23,1.01,1.12,1,1.12,191.83
2025-03-22 20:54:21,2.33,2.58,0,-2.33,189.5
2025-03-22 20:57:31,2.78,3.08,1,3.08,192.58
2025-03-22 21:00:19,1.71,1.89,0,-1.71,190.87
2025-03-22 21:03:52,1.71,1.88,1,1.88,192.75
2025-03-22 21:04:43,0.92,1.02,0,-0.92,191.83
2025-03-22 21:07:34,2.21,2.45,1,2.45,194.28
2025-03-22 21:08:19,3.02,3.35,0,-3.02,191.26
2025-03-22 21:09:15,1.71,1.87,1,1.87,193.13
2025-03-22 21:10:38,1.12,1.24,0,-1.12,192.01
2025-03-22 21:11:28,3.79,4.21,1,4.21,196.22
2025-03-22 21:12:14,2.32,2.57,0,-2.32,193.9
2025-03-22 21:12:51,1.67,1.83,0,-1.67,192.23
2025-03-22 21:13:36,4.14,4.59,1,4.59,196.82
2025-03-22 21:14:19,0.94,1.02,0,-0.94,195.88
2025-03-22 21:15:42,2.63,2.92,0,-2.63,193.25
2025-03-22 21:16:26,1.18,1.3,1,1.3,194.55
2025-03-22 21:17:25,2.86,3.17,0,-2.86,191.69
2025-03-22 21:18:00,0.94,1.02,0,-0.94,190.75
2025-03-22 21:19:36,3.84,4.26,0,-3.84,186.91
2025-03-22 21:20:39,0.95,1.02,1,1.02,187.93
2025-03-22 21:21:27,2.89,3.2,1,3.2,191.13
2025-03-22 21:22:13,3.39,3.76,1,3.76,194.89
2025-03-22 21:22:52,1.07,1.17,0,-1.07,193.82
2025-03-22 21:23:27,2.03,2.24,0,-2.03,191.79
2025-03-22 21:24:53,0.95,1.02,0,-0.95,190.84
2025-03-22 21:26:01,2.1,2.33,1,2.33,193.17
2025-03-22 21:26:40,1.36,1.51,1,1.51,194.68
2025-03-22 21:27:14,2.01,2.23,0,-2.01,192.67
2025-03-22 21:27:52,3.82,4.24,0,-3.82,188.85
2025-03-22 21:35:48,3.64,4.04,1,4.04,192.89
2025-03-22 21:37:07,2.76,3.06,1,3.06,195.95
2025-03-22 21:38:07,1.04,1.15,0,-1.04,194.91000000000005
2025-03-22 21:39:08,1.35,1.49,0,-1.35,193.56
2025-03-22 21:39:43,2.49,2.76,0,-2.49,191.07
2025-03-22 21:40:25,1.1,1.22,0,-1.1,189.97
2025-03-22 21:43:13,3.29,3.65,0,-3.29,186.68
2025-03-22 21:44:40,2.71,3.0,1,3.0,189.68
2025-03-22 21:46:04,3.57,3.96,0,-3.57,186.11
2025-03-22 21:47:51,4.29,4.76,1,4.76,190.87
2025-03-22 21:48:30,4.37,4.85,1,4.85,195.72
2025-03-22 21:52:31,4.08,4.53,0,-4.08,191.64
2025-03-22 21:54:01,3.35,3.72,0,-3.35,188.29
2025-03-22 21:57:01,1.93,2.09,0,-2.09,186.36
2025-03-22 21:58:12,3.97,4.4,1,4.4,190.76
2025-03-22 21:59:22,3.87,4.29,1,4.29,195.05
2025-03-22 22:00:03,2.35,2.6,1,2.6,197.65
2025-03-22 22:01:24,4.48,4.97,0,-4.48,193.17
2025-03-22 22:02:52,1.97,2.15,1,2.15,195.32
2025-03-22 22:03:34,0.93,1.02,1,1.02,196.34
2025-03-22 22:04:38,3.82,4.24,1,4.24,200.58
2025-03-22 22:05:53,1.58,1.75,0,-1.58,199.0
2025-03-22 22:06:30,2.42,2.68,0,-2.42,196.58
2025-03-22 22:07:06,3.57,3.96,0,-3.57,193.01
2025-03-22 22:07:55,1.08,1.18,0,-1.08,191.93
2025-03-22 22:09:12,2.77,3.06,1,3.06,194.99
2025-03-22 22:10:17,2.89,3.21,0,-2.89,192.1
2025-03-22 22:16:30,4.16,4.62,0,-4.16,187.94
2025-03-22 22:21:02,3.08,3.4,1,3.4,191.34
2025-03-22 22:23:12,2.89,3.21,1,3.21,194.55
2025-03-22 22:24:17,2.79,3.09,0,-2.79,191.76
2025-03-22 22:25:00,2.77,3.06,1,3.06,194.82
2025-03-22 22:26:50,2.95,3.27,1,3.27,198.09
2025-03-22 22:27:58,2.85,3.16,1,3.16,201.25
2025-03-22 22:29:22,1.85,2.04,1,2.04,203.29
2025-03-22 22:30:04,1.07,1.17,0,-1.07,202.22
2025-03-22 22:30:40,4.42,4.9,0,-4.42,197.8
2025-03-22 22:36:05,4.49,4.98,0,-4.49,193.31
2025-03-22 22:38:11,2.24,2.46,0,-2.24,192.24
2025-03-22 22:38:14,1.07,1.17,1,1.17,194.48
2025-03-22 22:39:00,4.24,4.7,1,4.7,196.94
2025-03-22 22:39:38,1.58,1.72,0,-1.58,195.36
2025-03-22 22:42:05,1.85,2.04,1,2.04,197.4
2025-03-22 22:42:44,4.29,4.76,0,-4.29,193.11
2025-03-22 22:44:23,3.81,4.23,0,-3.81,189.3
2025-03-22 22:45:59,3.21,3.55,0,-3.21,186.09
2025-03-22 22:46:58,1.99,2.14,1,2.14,188.23
2025-03-22 22:47:39,2.82,3.12,0,-2.82,185.41
2025-03-22 22:48:36,3.52,3.9,1,3.9,189.31
2025-03-22 22:55:27,3.96,4.39,0,-3.96,185.35
2025-03-22 22:56:28,1.86,2.06,0,-1.86,183.49
2025-03-22 22:57:01,1.85,2.04,0,-1.85,181.64
2025-03-22 22:58:42,2.85,3.16,0,-2.85,178.79000000000002
2025-03-22 23:00:19,4.27,4.73,1,4.73,183.52
2025-03-22 23:01:36,2.92,3.24,0,-2.92,180.6
2025-03-22 23:02:13,3.29,3.62,1,3.62,184.22
2025-03-22 23:02:51,4.43,4.92,0,-4.43,179.79000000000002
2025-03-22 23:04:12,2.19,2.4,1,2.4,182.19
2025-03-22 23:09:00,3.16,3.5,0,-3.16,179.03
2025-03-22 23:12:26,4.02,4.45,0,-4.02,175.01
2025-03-22 23:13:00,1.81,1.99,0,-1.81,173.2
2025-03-22 23:13:37,3.44,3.8,0,-3.44,169.76
2025-03-22 23:15:02,2.14,2.34,1,2.34,172.1
2025-03-22 23:16:31,2.69,2.98,0,-2.69,169.41
2025-03-22 23:17:01,2.0,2.19,0,-2.0,167.41
2025-03-22 23:17:39,3.78,4.19,0,-3.78,163.63
2025-03-22 23:19:25,3.16,3.48,1,3.48,167.11
2025-03-22 23:21:25,3.51,3.88,1,3.88,170.99
2025-03-22 23:22:54,4.22,4.67,1,4.67,175.66
2025-03-22 23:25:10,4.3,4.77,1,4.77,180.43
2025-03-22 23:25:58,3.65,4.05,0,-3.65,176.78
2025-03-22 23:27:09,4.33,4.78,1,4.78,181.56
2025-03-22 23:28:21,3.16,3.5,1,3.5,185.06
2025-03-22 23:29:21,3.66,4.05,0,-3.66,181.4
2025-03-22 23:29:56,3.7,4.1,0,-3.7,177.7
2025-03-22 23:30:35,3.66,4.05,1,4.05,181.75
2025-03-22 23:33:16,1.84,2.01,0,-1.84,179.91
2025-03-22 23:33:52,1.7,1.82,0,-1.7,178.21
2025-03-22 23:34:23,3.34,3.7,0,-3.34,174.87
2025-03-22 23:36:34,4.24,4.7,1,4.7,179.57
2025-03-22 23:37:19,1.17,1.29,1,1.29,180.86
2025-03-22 23:38:10,3.49,3.73,0,-3.49,174.91
2025-03-22 23:38:53,4.44,4.89,1,4.89,179.8
2025-03-22 23:39:36,3.16,3.49,0,-3.16,176.64
2025-03-22 23:40:53,2.93,3.16,0,-2.93,173.71
2025-03-22 23:43:48,3.45,3.72,1,3.72,177.43
2025-03-22 23:44:36,4.44,4.93,0,-4.44,172.99
2025-03-22 23:45:11,3.06,3.32,0,-3.06,169.93
2025-03-22 23:47:07,3.58,3.95,1,3.95,173.88
2025-03-22 23:47:42,3.12,3.46,1,3.46,177.34
2025-03-22 23:50:17,3.59,3.98,0,-3.59,176.21
2025-03-22 23:50:48,3.87,4.29,0,-3.87,172.34
2025-03-22 23:51:34,2.36,2.56,0,-2.36,169.98000000000002
2025-03-22 23:52:40,3.07,3.35,0,-3.07,166.91
2025-03-22 23:55:05,1.46,1.57,1,1.57,168.48000000000002
2025-03-22 23:56:42,4.54,4.93,0,-4.54,163.94
2025-03-22 23:59:32,1.93,2.14,1,2.14,166.08
2025-03-23 00:04:38,3.39,3.61,1,3.61,169.69
2025-03-23 00:05:17,2.68,2.96,1,2.96,172.65
2025-03-23 00:05:59,4.18,4.64,1,4.64,177.29000000000002
2025-03-23 00:06:32,3.82,4.24,0,-3.82,173.47
2025-03-23 00:07:16,3.6,3.99,1,3.99,177.46
2025-03-23 00:07:53,2.24,2.48,0,-2.24,175.22
2025-03-23 00:09:45,3.21,3.56,1,3.56,178.77
2025-03-23 00:10:18,2.48,2.72,0,-2.48,176.29000000000002
2025-03-23 00:12:17,1.77,1.91,0,-1.77,174.52
2025-03-23 00:16:17,2.29,2.53,1,2.53,177.05
2025-03-23 00:18:13,1.89,2.09,1,2.09,179.14
2025-03-23 00:18:45,2.33,2.58,0,-2.33,176.81
2025-03-23 00:19:37,3.17,3.52,0,-3.17,173.64
2025-03-23 00:20:14,1.75,1.94,1,1.94,175.58
2025-03-23 00:20:56,1.92,2.12,1,2.12,177.7
2025-03-23 00:21:46,2.86,3.17,1,3.17,180.87
2025-03-23 00:22:16,1.81,1.96,0,-1.81,179.06
2025-03-23 00:23:15,4.37,4.85,1,4.85,183.91
2025-03-23 00:23:54,1.88,2.06,1,2.06,185.97
2025-03-23 00:24:33,2.69,2.98,1,2.98,188.95
2025-03-23 00:30:45,1.37,1.49,0,-1.37,187.58
2025-03-23 00:31:24,2.59,2.86,1,2.86,190.44
2025-03-23 00:32:35,3.78,4.19,0,-3.78,186.66
2025-03-23 00:33:05,4.36,4.84,0,-4.36,182.3
2025-03-23 00:34:41,3.18,3.53,1,3.53,185.83
2025-03-23 00:35:26,2.1,2.3,1,2.3,188.13
2025-03-23 00:36:12,1.65,1.79,1,1.79,189.92
2025-03-23 00:37:00,4.01,4.44,0,-4.01,185.91
2025-03-23 00:38:36,1.65,1.82,1,1.82,187.73
2025-03-23 00:39:12,3.93,4.36,0,-3.93,183.8
2025-03-23 00:39:43,1.92,2.06,0,-1.92,181.88
2025-03-23 00:40:17,3.6,3.98,0,-3.6,178.28
2025-03-23 00:40:56,2.81,3.11,0,-2.81,175.47
2025-03-23 00:44:03,3.38,3.69,1,3.69,179.16
2025-03-23 00:45:07,2.68,2.97,1,2.97,182.13
2025-03-23 00:45:38,1.37,1.49,0,-1.37,180.76
2025-03-23 00:46:14,3.98,4.42,0,-3.98,176.78
2025-03-23 00:46:51,2.58,2.86,0,-2.58,174.2
2025-03-23 00:47:50,2.53,2.81,0,-2.53,171.67000000000002
2025-03-23 00:48:33,2.78,3.07,0,-2.78,168.89
2025-03-23 00:49:06,4.24,4.61,0,-4.24,164.65
2025-03-23 00:51:19,4.24,4.61,1,4.61,169.26
2025-03-23 00:53:53,2.15,2.37,1,2.37,171.63
2025-03-23 00:54:43,4.48,4.81,0,-4.48,167.15
2025-03-23 00:56:25,3.49,3.76,1,3.76,170.91
2025-03-23 00:57:06,2.98,3.29,0,-2.98,167.93
2025-03-23 00:57:45,0.93,1.02,0,-0.93,167.0
2025-03-23 01:02:26,3.0,3.29,0,-3.0,164.0
2025-03-23 01:04:57,3.99,4.27,0,-3.99,160.01
2025-03-23 01:05:56,4.61,4.98,0,-4.61,155.4
2025-03-23 01:06:50,2.15,2.32,0,-2.15,153.25
2025-03-23 01:07:22,4.04,4.47,0,-4.04,149.21
2025-03-23 01:16:19,4.74,5.23,1,5.23,154.44
2025-03-23 01:17:33,4.74,5.19,1,5.19,159.63
2025-03-23 01:22:25,4.24,4.66,1,4.66,164.29000000000002
2025-03-23 01:23:49,1.36,1.49,0,-1.36,162.93
2025-03-23 01:31:44,4.24,4.69,0,-4.24,158.69
2025-03-23 01:34:18,4.47,4.93,1,4.93,163.62
2025-03-23 01:38:03,4.47,4.81,0,-4.47,159.15
2025-03-23 01:39:32,5.19,5.71,1,5.71,164.86
2025-03-23 01:40:39,5.1,5.65,0,-5.1,159.76
2025-03-23 01:43:29,4.74,5.07,0,-4.74,155.02
2025-03-23 01:49:45,15.27,16.49,1,16.49,171.51
2025-03-23 22:31:47,2.81,3.02,1,3.02,174.51
2025-03-23 22:32:33,5.16,5.71,1,5.71,180.22
2025-03-23 22:33:15,2.72,2.95,1,2.95,183.17
2025-03-23 22:38:17,3.91,4.29,1,4.29,187.46
2025-03-23 22:38:55,3.97,4.39,1,4.39,191.85
2025-03-23 22:39:29,2.45,2.63,0,-2.45,189.4
2025-03-23 22:40:22,3.94,4.32,1,4.32,193.72
2025-03-23 22:42:03,2.95,3.25,1,3.25,196.97
2025-03-23 22:42:38,2.45,2.63,0,-2.45,194.52
2025-03-23 22:43:58,2.21,2.45,0,-2.21,192.31
2025-03-23 22:44:38,1.83,2.0,1,2.0,194.31
2025-03-23 22:46:06,2.24,2.48,0,-2.24,192.07
2025-03-23 22:46:36,2.21,2.45,0,-2.21,189.86
2025-03-23 22:50:40,3.77,4.18,0,-3.77,186.09
2025-03-23 22:51:39,2.59,2.83,0,-2.59,183.5
2025-03-23 22:52:24,4.89,5.42,1,5.42,188.92
2025-03-23 22:54:21,3.37,3.71,1,3.71,192.12
2025-03-23 22:57:54,1.36,1.48,1,1.48,193.6
2025-03-23 23:02:04,2.17,2.37,0,-2.17,191.43
2025-03-23 23:09:12,2.53,2.79,1,2.79,194.22
2025-03-23 23:09:46,1.76,1.9,0,-1.76,192.46
2025-03-23 23:11:33,1.08,1.17,0,-1.08,191.38
2025-03-23 23:13:37,1.36,1.46,1,1.46,192.84
2025-03-23 23:14:13,1.63,1.75,1,1.75,194.59
2025-03-23 23:15:28,2.1,2.33,0,-2.1,192.49
2025-03-23 23:19:52,1.36,1.5,0,-1.36,191.13
2025-03-23 23:58:19,2.57,2.85,1,2.85,193.98
2025-03-24 00:03:02,0.94,1.04,0,-0.94,193.04
2025-03-24 00:03:46,1.79,1.98,1,1.98,195.02
2025-03-24 00:04:29,3.49,3.87,1,3.87,198.89
2025-03-24 00:05:56,0.96,1.05,1,1.05,199.94
2025-03-24 00:06:36,1.89,2.09,1,2.09,202.03
2025-03-24 00:08:32,3.63,4.03,0,-3.63,198.08
2025-03-24 00:10:59,3.64,4.04,1,4.04,202.12
2025-03-24 00:12:40,2.06,2.28,0,-2.06,200.06
2025-03-24 00:13:35,1.11,1.23,1,1.23,201.29
2025-03-24 00:14:16,2.34,2.59,1,2.59,203.88
2025-03-24 00:15:26,3.01,3.34,0,-3.01,200.87
2025-03-24 00:18:17,2.8,3.1,1,3.1,203.97
2025-03-24 00:19:38,2.9,3.22,1,3.22,207.19
2025-03-24 00:20:43,2.21,2.45,0,-2.21,204.98
2025-03-24 09:21:57,1.83,2.03,0,-1.83,203.52
2025-03-24 09:24:29,1.37,1.5,1,1.5,205.02
2025-03-24 09:26:32,1.8,1.99,1,1.99,207.01
2025-03-24 09:39:08,1.72,1.91,1,1.91,208.92
2025-03-24 09:39:40,1.32,1.46,0,-1.32,207.6
2025-03-24 09:40:17,1.05,1.14,0,-1.05,206.55
2025-03-24 09:41:00,3.57,3.96,0,-3.57,202.98
2025-03-24 09:41:35,1.23,1.35,1,1.35,204.33
2025-03-24 09:42:33,1.93,2.14,0,-1.93,202.4
2025-03-24 09:43:29,2.29,2.54,0,-2.29,200.11
2025-03-24 09:44:22,0.94,1.02,0,-0.94,199.17
2025-03-24 09:45:00,1.77,1.96,0,-1.77,197.4
2025-03-24 09:46:07,0.94,1.02,1,1.02,198.42
2025-03-24 09:48:32,0.98,1.07,1,1.07,199.49
2025-03-24 09:49:21,1.6,1.77,0,-1.6,197.89
2025-03-24 09:50:48,1.72,1.91,0,-1.72,196.17
2025-03-24 09:52:00,1.45,1.6,1,1.6,197.77
2025-03-24 09:52:58,0.98,1.08,1,1.08,198.85
2025-03-24 09:53:44,2.29,2.54,1,2.54,201.39
2025-03-24 09:54:14,1.59,1.76,0,-1.59,199.8
2025-03-24 09:54:47,3.02,3.35,0,-3.02,196.78
2025-03-24 09:55:45,0.98,1.08,0,-0.98,195.8
2025-03-24 09:56:22,0.91,1.01,0,-0.91,194.89
2025-03-24 09:56:58,1.8,1.99,1,1.99,196.88
2025-03-24 09:58:23,1.91,2.12,1,2.12,199.0
2025-03-24 10:00:40,0.91,1.01,1,1.01,200.01
2025-03-24 10:01:20,2.12,2.35,0,-2.12,197.89
2025-03-24 10:02:32,2.14,2.37,1,2.37,200.26
2025-03-24 10:04:18,1.43,1.58,1,1.58,201.84
2025-03-24 10:04:52,1.93,2.14,1,2.14,203.98
2025-03-24 10:06:15,3.54,3.93,1,3.93,207.91
2025-03-24 10:06:51,1.4,1.55,1,1.55,209.46
2025-03-24 10:08:00,3.21,3.56,1,3.56,213.02
2025-03-24 10:08:39,2.6,2.88,1,2.88,215.9
2025-03-24 10:09:30,1.96,2.17,0,-1.96,213.94
2025-03-24 10:11:07,2.26,2.51,1,2.51,216.45
2025-03-24 10:12:13,1.9,2.1,1,2.1,218.55
2025-03-24 10:12:54,2.83,3.14,1,3.14,221.69
2025-03-24 10:14:14,1.7,1.88,0,-1.7,219.99
2025-03-24 10:15:27,2.84,3.15,0,-2.84,217.15
2025-03-24 10:16:01,1.25,1.38,0,-1.25,215.9
2025-03-24 10:17:11,1.03,1.14,0,-1.03,214.87
